#Digilent WaveForms Oscilloscope XY
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1230
#Date Time: 2021-10-15 02:27:55.944

Channel 2 (V),Channel 1 (V)
0.7484192735748985,5.017241117847548
0.7347209901781238,5.013479756233059
0.7182830501020016,5.013479756233059
0.6997903675163566,5.013479756233059
0.6854071699497413,5.017241117847546
0.6689692298736051,5.013479756233059
0.6525312897974829,5.013479756233059
0.6360933497213458,5.013479756233059
0.6223950663245711,5.013479756233059
0.6045872979087639,5.005957033004082
0.5895191861723186,5.009718394618568
0.5751359886057049,5.00971839461857
0.5576706772748106,5.005957033004082
0.5419176513685269,5.005957033004082
0.5292467392265146,5.005957033004082
0.5124663420654617,5.009718394618568
0.4963708590742437,5.00971839461857
0.4836999469322329,5.00971839461857
0.4679469210259433,5.00971839461857
0.4518514380347259,5.005957033004082
0.4388380688077959,5.005957033004082
0.4241124141562705,5.005957033004082
0.4083593882499734,5.002195671389594
0.3956884761079497,5.002195671389592
0.3816477356262619,5.00595703300408
0.3655522526350452,5.002195671389592
0.3511690550684318,5.005957033004082
0.3395255141811785,5.005957033004082
0.3234300311899704,5.005957033004082
0.3090468336233562,5.005957033004082
0.2977457498210104,5.002195671389592
0.2830200951694843,5.002195671389592
0.2682944405179448,5.002195671389592
0.2583631850552876,5.002195671389592
0.2429526162339116,4.998434309775104
0.2285694186673047,5.002195671389591
0.2182957061197218,5.00595703300408
0.2045974227229423,5.002195671389592
0.1898717680714163,5.00595703300408
0.1785706842690807,5.002195671389596
0.1662422292119788,5.002195671389592
0.1522014887302792,5.002195671389592
0.1402154907581067,5.002195671389592
0.1289144069557622,5.002195671389592
0.1155585806439068,4.998434309775104
0.1039150397566536,5.002195671389591
0.09398378429399108,4.998434309775106
0.08097041506705652,5.002195671389591
0.06761458875519533,5.002195671389592
0.05905316163221497,4.998434309775106
0.0456973353203558,4.994672948160614
0.03234150900850041,4.998434309775104
0.02549236731011618,4.998434309775104
0.01247899808318301,4.994672948160616
0.0008354571959238929,4.998434309775102
-0.008410884096904381,4.994672948160614
-0.01936951081431916,4.998434309775102
-0.03135550878650206,5.002195671389592
-0.04060185007932061,4.998434309775106
-0.05053310554198664,4.998434309775104
-0.06183418934432058,5.002195671389591
-0.07142298772206365,4.994672948160618
-0.08066932901489099,4.998434309775104
-0.09231286990214407,4.994672948160616
-0.101901668279883,4.9984343097751
-0.1087508099782759,4.998434309775104
-0.1197094366956988,4.994672948160614
-0.1303256063281944,4.998434309775102
-0.1358049196869091,4.998434309775104
-0.1467635464043289,4.994672948160614
-0.1570372589519053,4.998434309775102
-0.1635439435653751,5.002195671389591
-0.1734751990280351,4.998434309775106
-0.1834064544907013,4.994672948160614
-0.1895706820192472,4.994672948160614
-0.1977896520573148,5.002195671389592
-0.2063510791802989,4.994672948160614
-0.2145700492183638,4.994672948160614
-0.2217616480016671,4.998434309775102
-0.23066553220957,4.994672948160616
-0.2375146739079614,4.998434309775104
-0.2429939872666688,4.998434309775104
-0.2515554143896477,4.998434309775104
-0.2597743844277166,4.994672948160616
-0.2649112407015108,4.994672948160614
-0.2724452965697334,4.998434309775102
-0.2803218095228787,4.994672948160616
-0.2840888374569954,4.998434309775104
-0.2909379791553797,4.99091158654613
-0.2988144921085211,4.998434309775097
-0.3036088912973972,4.99091158654613
-0.3101155759108674,4.994672948160614
-0.3169647176092516,4.994672948160614
-0.3203892884584485,4.994672948160614
-0.3255261447322388,4.994672948160614
-0.3327177435155425,4.998434309775102
-0.3375121427044146,4.998434309775104
-0.342648998978205,4.99091158654613
-0.3484707694218365,4.998434309775104
-0.3518953402710288,4.998434309775104
-0.3556623682051432,4.994672948160614
-0.3621690528186083,4.994672948160614
-0.3666209949225629,4.994672948160614
-0.3690181945169975,5.002195671389589
-0.3738125937058677,4.994672948160618
-0.3789494499796602,4.998434309775104
-0.3806617354042564,4.994672948160616
-0.3844287633383666,5.002195671389585
-0.3895656196121583,5.00595703300408
-0.3916203621216769,4.998434309775104
-0.3953873900557881,4.994672948160616
-0.3988119609049836,4.994672948160614
-0.4005242463295804,4.994672948160614
-0.4029214459240149,4.994672948160614
-0.4066884738581274,4.998434309775102
-0.4084007592827251,4.994672948160616
-0.4101130447073227,4.994672948160614
-0.4128527013866764,4.994672948160614
-0.4145649868112746,4.994672948160614
-0.4155923580660326,4.994672948160614
-0.4183320147453875,4.998434309775104
